12370,Ecstasy,,http://www.filmweb.pl/film/Ecstasy-2011-444390,2011,53,565,19462,0001211001,1298,51,Ecstasy,2011
12371,Trzebież,Breakout,http://www.filmweb.pl/film/Trzebie%C5%BC-2013-673911,2013,39,564,9806,1112100000,1554,41,Breakout,2013
12372,Dziedziczka,The Heiress,http://www.filmweb.pl/film/Dziedziczka-1949-31431,1949,80,559,67142,0000001222,8269,82,The Heiress,1949
12373,Upadek domu Usherów,La chute de la maison Usher,http://www.filmweb.pl/film/Upadek+domu+Usher%C3%B3w-1928-95302,1928,77,563,36084,0000012211,2014,75,La chute de la maison Usher,1928
12375,Utkwiony,Stuck,http://www.filmweb.pl/film/Utkwiony-2007-299112,2007,62,564,60824,0000112100,7769,65,Stuck,2007
12377,Nagroda,El Premio,http://www.filmweb.pl/film/Nagroda-2011-581305,2011,65,563,20024,0000012100,242,66,El premio,2011
12378,Herkules i ognisty krąg,Hercules: The Legendary Journeys - Hercules and the Circle of Fire,http://www.filmweb.pl/film/Herkules+i+ognisty+kr%C4%85g-1994-38830,1994,63,563,27623,0000121001,918,63,Hercules: The Legendary Journeys - Hercules and the Circle of Fire,1994
12379,I Used to Be Darker,,http://www.filmweb.pl/film/I+Used+to+Be+Darker-2013-668429,2013,52,564,29623,0000111000,556,54,I Used to Be Darker,2013
12380,Dowód,Proof,http://www.filmweb.pl/film/Dow%C3%B3d-1991-8910,1991,71,563,51828,0000002211,4000,75,Proof,1991
12381,Wszystkie właściwe posunięcia,All the Right Moves,http://www.filmweb.pl/film/Wszystkie+w%C5%82a%C5%9Bciwe+posuni%C4%99cia-1983-11800,1983,62,563,3655,0000231000,10737,59,All the Right Moves,1983
12382,Miłość i seks,Love & Sex,http://www.filmweb.pl/film/Mi%C5%82o%C5%9B%C4%87+i+seks-2000-39617,2000,60,561,40192,0000122101,4545,63,Love & Sex,2000
12383,Winnetou i Apanaczi,Winnetou und das Halbblut Apanatschi,http://www.filmweb.pl/film/Winnetou+i+Apanaczi-1966-106460,1966,69,563,79278,0001220000,810,54,Winnetou und das Halbblut Apanatschi,1966
12384,Wyprawa Pierścienia,Quest for the Ring,http://www.filmweb.pl/film/Wyprawa+Pier%C5%9Bcienia-2001-182052,2001,81,563,52420,0000011103,381,69,Quest for the Ring,2001
12386,Wieczorne słońce,That Evening Sun,http://www.filmweb.pl/film/Wieczorne+s%C5%82o%C5%84ce-2009-465383,2009,66,560,63010,0000012201,2016,71,That Evening Sun,2009
12387,Wrogowie rozsądku,The Enemies of Reason,http://www.filmweb.pl/film/Wrogowie+rozs%C4%85dku-2007-494936,2007,76,563,65871,0000000223,1145,84,The Enemies of Reason,2007
12388,Mama,Mamá,http://www.filmweb.pl/film/Mama-2008-513877,2008,66,557,41453,0000012201,1306,72,Mamá,2008
12389,Donoma,,http://www.filmweb.pl/film/Donoma-2010-588694,2010,69,563,18320,0000012210,166,70,Donoma,2010
12390,Młody Indiana Jones: Piekło okopów,The Adventures of Young Indiana Jones: The Trenches of Hell,http://www.filmweb.pl/film/M%C5%82ody+Indiana+Jones%3A+Piek%C5%82o+okop%C3%B3w-1999-32833,1999,70,563,63308,0000011101,411,67,The Adventures of Young Indiana Jones: The Trenches of Hell,1999
12391,Małe sekrety,Výlet,http://www.filmweb.pl/film/Ma%C5%82e+sekrety-2002-120462,2002,67,563,77716,0000012301,322,72,Výlet,2002
12393,Niebanalna więź,Affinity,http://www.filmweb.pl/film/Niebanalna+wi%C4%99%C5%BA-2008-461533,2008,70,561,2820,0000011111,1476,65,Affinity,2008
12394,Przepowiednie Nostradamusa: Rok 2012,Nostradamus: 2012,http://www.filmweb.pl/film/Przepowiednie+Nostradamusa%3A+Rok+2012-2009-512261,2009,47,563,46920,1000111001,1016,50,Nostradamus: 2012,2009
12396,Rakieta,The Rocket,http://www.filmweb.pl/film/Rakieta-2013-679920,2013,68,524,70711,0000002211,1813,74,The Rocket,2013
12398,Michael Jackson: Życie ikony,Michael Jackson: The Life of an Icon,http://www.filmweb.pl/film/Michael+Jackson%3A+%C5%BBycie+ikony-2011-632529,2011,67,562,42963,0000012102,469,73,Michael Jackson: The Life of an Icon,2011
12399,Surfujący ninja,Surf Ninjas,http://www.filmweb.pl/film/Surfuj%C4%85cy+ninja-1993-99247,1993,50,561,61382,1001110002,5695,49,Surf Ninjas,1993
12400,Patti Smith: Sen życia,Patti Smith: Dream of Life,http://www.filmweb.pl/film/Patti+Smith%3A+Sen+%C5%BCycia-2008-448901,2008,75,560,49673,0000012111,681,71,Patti Smith: Dream of Life,2008
12401,Major Dundee,,http://www.filmweb.pl/film/Major+Dundee-1965-7509,1965,71,559,41257,0000023100,4631,68,Major Dundee,1965
12403,Ciotka Julia i skryba,Tune in Tomorrow...,http://www.filmweb.pl/film/Ciotka+Julia+i+skryba-1990-11247,1990,66,558,75164,0000111101,1331,62,Tune in Tomorrow...,1990
12405,Mordercze kuleczki II,Phantasm II,http://www.filmweb.pl/film/Mordercze+kuleczki+II-1988-34819,1988,66,561,50211,0000122101,8296,65,Phantasm II,1988
12406,Most przeznaczenia,The Bridge of San Luis Rey,http://www.filmweb.pl/film/Most+przeznaczenia-2004-95392,2004,55,560,64391,0011111000,2759,51,The Bridge of San Luis Rey,2004
12407,Niewinność,Innocence,http://www.filmweb.pl/film/Niewinno%C5%9B%C4%87-2004-177125,2004,67,561,30989,0000012211,4098,70,Innocence,2004
12409,"Panie, panowie - ostatnie cięcie",Final Cut: Hölgyeim és Uraim,http://www.filmweb.pl/film/Panie%2C+panowie+-+ostatnie+ci%C4%99cie-2012-656546,2012,81,562,22275,0000001222,1076,83,Final Cut: Hölgyeim és uraim,2012
12410,See No Evil 2,,http://www.filmweb.pl/film/See+No+Evil+2-2014-696275,2014,44,504,56526,0001110000,1882,48,See No Evil 2,2014
12411,Pająk,Earth vs. the Spider,http://www.filmweb.pl/film/Paj%C4%85k-2001-32631,2001,42,561,19355,1111110000,1843,42,Earth vs. the Spider,2001
12412,Współczesny gladiator,Shootfighter: Fight to the Death,http://www.filmweb.pl/film/Wsp%C3%B3%C5%82czesny+gladiator-1993-32586,1993,64,561,57640,0001111001,635,53,Shootfighter: Fight to the Death,1993
12413,Megawąż,Mega Snake,http://www.filmweb.pl/film/Megaw%C4%85%C5%BC-2007-465699,2007,29,560,42455,2111100001,955,35,Mega Snake,2007
12414,Kochankowie Marii,Maria's Lovers,http://www.filmweb.pl/film/Kochankowie+Marii-1984-30917,1984,66,559,41805,0000122100,1541,65,Maria's Lovers,1984
12415,Królestwo niebieskie,Kingdom Come,http://www.filmweb.pl/film/Kr%C3%B3lestwo+niebieskie-2001-34015,2001,58,561,34492,0001111001,1678,56,Kingdom Come,2001
12416,Pan z milionami,Mr. Deeds Goes to Town,http://www.filmweb.pl/film/Pan+z+milionami-1936-39814,1936,77,559,44358,0000001311,13228,80,Mr. Deeds Goes to Town,1936
12417,10 minut do północy,10 to Midnight,http://www.filmweb.pl/film/10+minut+do+p%C3%B3%C5%82nocy-1983-94748,1983,67,561,173,0000122100,3659,62,10 to Midnight,1983
12419,Czarny tulipan,La Tulipe noire,http://www.filmweb.pl/film/Czarny+tulipan-1964-110296,1964,69,561,36906,0000122101,1154,68,La tulipe noire,1964
12420,Peruka,Gabal,http://www.filmweb.pl/film/Peruka-2005-229939,2005,61,561,23949,0001121001,888,56,Gabal,2005
12421,Welkkeom tu Dongmakgol,,http://www.filmweb.pl/film/Welkkeom+tu+Dongmakgol-2005-241098,2005,77,561,78427,0000001212,4189,79,Welkkeom tu Dongmakgol,2005
12422,Lokalni patrioci,Taking Chances,http://www.filmweb.pl/film/Lokalni+patrioci-2009-357210,2009,47,560,62098,0012210000,1126,46,Taking Chances,2009
12423,Steve,,http://www.filmweb.pl/film/Steve-2010-599727,2010,72,555,60348,0000012212,363,74,Steve,2010
12424,Ace Attorney,Gyakuten saiban,http://www.filmweb.pl/film/Ace+Attorney-2012-626117,2012,71,557,26197,0000012100,1615,67,Gyakuten saiban,2012
12425,Największy z cudów,El gran milagro,http://www.filmweb.pl/film/Najwi%C4%99kszy+z+cud%C3%B3w-2011-632368,2011,60,557,19926,2000000004,144,46,El gran milagro,2011
12426,Kertu - miłość jest ślepa,Kertu,http://www.filmweb.pl/film/Kertu+-+mi%C5%82o%C5%9B%C4%87+jest+%C5%9Blepa-2013-694112,2013,75,557,33981,0000001212,437,77,Kertu,2013
12427,Argentyńczyk w Nowym Jorku,Un Argentino en New York,http://www.filmweb.pl/film/Argenty%C5%84czyk+w+Nowym+Jorku-1998-40269,1998,69,560,75771,1011110001,433,44,Un argentino en New York,1998
12428,Kara,Sakebi,http://www.filmweb.pl/film/Kara-2006-368621,2006,54,559,55275,0000112100,1702,64,Sakebi,2006
12429,Zapach sukcesu,The Smell of Success,http://www.filmweb.pl/film/Zapach+sukcesu-2009-424421,2009,52,559,71342,0001211000,755,52,The Smell of Success,2009
12430,Magia muzyki,Shout,http://www.filmweb.pl/film/Magia+muzyki-1991-9506,1991,71,557,57707,0001211000,1406,49,Shout,1991
12431,Naga ostroga,The Naked Spur,http://www.filmweb.pl/film/Naga+ostroga-1953-32195,1953,70,551,69379,0000012210,6732,75,The Naked Spur,1953
12432,Długi postój na Park Avenue,The Taking of Pelham One Two Three,http://www.filmweb.pl/film/D%C5%82ugi+post%C3%B3j+na+Park+Avenue-1974-97400,1974,72,559,71772,0000002311,17618,77,The Taking of Pelham One Two Three,1974
12433,Milczące dusze,Ovsyanki,http://www.filmweb.pl/film/Milcz%C4%85ce+dusze-2010-591232,2010,69,550,48909,0000012100,1454,67,Ovsyanki,2010
12434,Zabić prezydenta,Death of a President,http://www.filmweb.pl/Zabic.Prezydenta.2006,2006,60,556,16097,0000012101,6368,64,Death of a President,2006
12435,Las grozy,Dead Wood,http://www.filmweb.pl/film/Las+grozy-2007-468416,2007,40,556,15830,2111100000,460,34,Dead Wood,2007
12437,Kandahar,Safar e Ghandehar,http://www.filmweb.pl/film/Kandahar-2001-32303,2001,73,559,55156,0000012200,5304,68,Safar e Ghandehar,2001
12438,Flakes,,http://www.filmweb.pl/film/Flakes-2007-228050,2007,61,559,22577,0000122100,2914,60,Flakes,2007
12440,Rodzinne rozgrywki,Relative Chaos,http://www.filmweb.pl/film/Rodzinne+rozgrywki-2006-371430,2006,56,558,53385,0001211001,274,53,Relative Chaos,2006
12441,Zemsta,Fuk sau,http://www.filmweb.pl/film/Zemsta-2009-506350,2009,56,558,23726,0000022100,4690,66,Fuk sau,2009
12442,Kronika lat pożogi,Chronique des années de braise,http://www.filmweb.pl/film/Kronika+lat+po%C5%BCogi-1975-132045,1975,35,559,12543,0000012211,189,75,Chronique des années de braise,1975
12443,Transylmania,,http://www.filmweb.pl/film/Transylmania-2009-401891,2009,46,558,74653,2111100001,2160,38,Transylmania,2009
12444,71 fragmentów,71 Fragmente einer Chronologie des Zufalls,http://www.filmweb.pl/film/71+fragment%C3%B3w-1994-32324,1994,72,553,914,0000012210,3664,73,71 Fragmente einer Chronologie des Zufalls,1994
12446,Get Thrashed,,http://www.filmweb.pl/film/Get+Thrashed-2006-313642,2006,82,555,24587,0000001312,921,80,Get Thrashed,2006
12447,Kaidan,,http://www.filmweb.pl/film/Kaidan-2007-366708,2007,56,558,33396,0000122101,789,64,Kaidan,2007
12448,Arirang,,http://www.filmweb.pl/film/Arirang-2011-619255,2011,65,555,5214,0000012101,709,70,Arirang,2011
12450,Kochać i umrzeć,To Love and Die,http://www.filmweb.pl/film/Kocha%C4%87+i+umrze%C4%87-2008-347507,2008,55,557,73892,0000011112,366,69,To Love and Die,2008
12451,Zagadki Sfinksa,Riddles of the Sphinx,http://www.filmweb.pl/film/Zagadki+Sfinksa-2008-431009,2008,32,557,53858,1121000000,477,35,Riddles of the Sphinx,2008
12452,Jak zamordować własną żonę,How to Murder Your Wife,http://www.filmweb.pl/film/Jak+zamordowa%C4%87+w%C5%82asn%C4%85+%C5%BCon%C4%99-1965-37794,1965,74,557,28988,0000112100,3628,67,How to Murder Your Wife,1965
12453,Man-Thing,,http://www.filmweb.pl/film/Man-Thing-2005-118720,2005,47,555,41538,1111110000,4375,41,Man-Thing,2005
12454,Rzeka pytań,The River Why,http://www.filmweb.pl/film/Rzeka+pyta%C5%84-2010-485327,2010,62,557,70672,0000121101,1985,59,The River Why,2010
12455,Opowieść wigilijna Flintstonów,A Flintstones Christmas Carol,http://www.filmweb.pl/film/Opowie%C5%9B%C4%87+wigilijna+Flintston%C3%B3w-1994-174424,1994,73,556,1371,0000011102,634,70,A Flintstones Christmas Carol,1994
12456,Miłosna maskarada,All's Faire in Love,http://www.filmweb.pl/film/Mi%C5%82osna+maskarada-2009-434794,2009,56,556,3667,1001110001,604,50,All's Faire in Love,2009
12458,Kto zabił moją córkę?,Someone She Knows,http://www.filmweb.pl/film/Kto+zabi%C5%82+moj%C4%85+c%C3%B3rk%C4%99-1994-35438,1994,62,556,59142,0001211001,135,57,Someone She Knows,1994
12459,Daft Punk's Electroma,Electroma,http://www.filmweb.pl/film/Daft+Punk%27s+Electroma-2006-329482,2006,71,556,20144,0000011112,2919,71,Electroma,2006
12460,Pieskie życie,Life Is Ruff,http://www.filmweb.pl/film/Pieskie+%C5%BCycie-2005-214600,2005,61,556,39146,1000110002,923,52,Life Is Ruff,2005
12461,Macbeth,,http://www.filmweb.pl/film/Macbeth-2006-123891,2006,57,556,40861,1001111001,1790,49,Macbeth,2006
12463,Fatalny instynkt,Fatal Instinct,http://www.filmweb.pl/film/Fatalny+instynkt-1993-33457,1993,64,556,21831,0001111000,4990,56,Fatal Instinct,1993
12464,Piękna,Beautiful,http://www.filmweb.pl/film/Pi%C4%99kna-2000-4086,2000,58,558,7175,0000111000,3049,53,Beautiful,2000
12465,Nazajutrz,The Morning After,http://www.filmweb.pl/film/Nazajutrz-1986-8040,1986,61,554,69239,0000121000,4153,60,The Morning After,1986
12466,Małpia kuracja,Monkey Business,http://www.filmweb.pl/film/Ma%C5%82pia+kuracja-1952-31790,1952,68,555,43849,0000013200,8363,70,Monkey Business,1952
12467,Dzikie trzciny,Les Roseaux Sauvages,http://www.filmweb.pl/film/Dzikie+trzciny-1994-33187,1994,74,554,38823,0000012211,3697,75,Les roseaux sauvages,1994
12468,Rytmy nocy,The Last Days of Disco,http://www.filmweb.pl/film/Rytmy+nocy-1998-38602,1998,58,546,68008,0000112100,8745,66,The Last Days of Disco,1998
12469,Nieśmiertelni,Maléfique,http://www.filmweb.pl/film/Nie%C5%9Bmiertelni-2002-98451,2002,59,557,41409,0000122100,2849,64,Maléfique,2002
12470,W głębi lasu,Backwoods,http://www.filmweb.pl/film/W+g%C5%82%C4%99bi+lasu-2008-471669,2008,47,553,6322,0001110002,1242,49,Backwoods,2008
12471,Aresztujcie mnie!,Arrêtez-moi,http://www.filmweb.pl/film/Aresztujcie+mnie%21-2013-651704,2013,53,550,5319,0001111000,189,52,Arrêtez-moi,2013
12472,Pogrzebany żywcem,Buried Alive,http://www.filmweb.pl/film/Pogrzebany+%C5%BCywcem-1990-4384,1990,69,554,10399,0000122101,2529,66,Buried Alive,1990
12473,Grzeczny świat,Disturbing Behavior,http://www.filmweb.pl/film/Grzeczny+%C5%9Bwiat-1998-37187,1998,57,555,17780,0001221000,15613,55,Disturbing Behavior,1998
12474,Habana Blues,,http://www.filmweb.pl/film/Habana+Blues-2005-248524,2005,73,554,26324,0000012211,2011,72,Habana Blues,2005
12475,Dobroduszny olbrzym,Knucklehead,http://www.filmweb.pl/film/Dobroduszny+olbrzym-2010-544065,2010,59,555,34762,0000111001,1879,54,Knucklehead,2010
12476,Małżeństwo z nieznajomym,The Man Who Lost Himself,http://www.filmweb.pl/film/Ma%C5%82%C5%BCe%C5%84stwo+z+nieznajomym-2005-294348,2005,63,555,68838,0000111102,294,62,The Man Who Lost Himself,2005
12477,Hanover Street,,http://www.filmweb.pl/film/Hanover+Street-1979-6033,1979,63,551,26669,0000121100,3211,60,Hanover Street,1979
12480,Z soboty na niedzielę,Saturday Night and Sunday Morning,http://www.filmweb.pl/film/Z+soboty+na+niedziel%C4%99-1960-11884,1960,66,554,55819,0000002311,4518,76,Saturday Night and Sunday Morning,1960
12481,Ulica Graniczna,,http://www.filmweb.pl/film/Ulica+Graniczna-1948-31337,1948,74,553,75661,0000012211,109,71,Ulica Graniczna,1948
12482,Iron Man: Rise of Technovore,,http://www.filmweb.pl/film/Iron+Man%3A+Rise+of+Technovore-2013-668738,2013,54,553,31375,0001221000,2325,52,Iron Man: Rise of Technovore,2013
12483,Scooby-Doo! WrestleMania: Tajemnica ringu,Scooby-Doo! WrestleMania Mystery,http://www.filmweb.pl/film/Scooby-Doo%21+WrestleMania%3A+Tajemnica+ringu-2014-670687,2014,70,545,56181,0000121102,992,63,Scooby-Doo! WrestleMania Mystery,2014
12484,Poranek Velvet,Some Velvet Morning,http://www.filmweb.pl/film/Poranek+Velvet-2013-684031,2013,55,529,59121,0000111100,680,58,Some Velvet Morning,2013
12485,Szczury,The Rats,http://www.filmweb.pl/film/Szczury-2002-91849,2002,40,554,70440,0001111000,1485,50,The Rats,2002
12486,Stammheim - Die Baader-Meinhof-Gruppe vor Gericht,,http://www.filmweb.pl/film/Stammheim+-+Die+Baader-Meinhof-Gruppe+vor+Gericht-1986-114908,1986,60,554,59996,0000012211,287,70,Stammheim - Die Baader-Meinhof-Gruppe vor Gericht,1986
12487,To musisz być ty,It Had to Be You,http://www.filmweb.pl/film/To+musisz+by%C4%87+ty-2000-37223,2000,58,553,31523,0001121000,1385,57,It Had to Be You,2000
12488,Genesis,,http://www.filmweb.pl/film/Genesis-1998-218430,1998,72,553,24416,0000012211,1104,72,Genesis,1998
12489,Goblin,,http://www.filmweb.pl/film/Goblin-2010-558990,2010,31,553,25143,1111100000,905,41,Goblin,2010
12490,Akt oskarżenia,The Paradine Case,http://www.filmweb.pl/film/Akt+oskar%C5%BCenia-1947-10713,1947,72,552,69824,0000123100,6607,65,The Paradine Case,1947
12491,Dobrzy sąsiedzi,Good Neighbours,http://www.filmweb.pl/film/Dobrzy+s%C4%85siedzi-2010-589883,2010,53,550,25454,0000121000,3475,58,Good Neighbours,2010
12493,Leśny wojownik,Forest Warrior,http://www.filmweb.pl/film/Le%C5%9Bny+wojownik-1996-5675,1996,51,553,23034,2110000001,1784,32,Forest Warrior,1996
12495,Sprawiedliwość Sharpe'a,Sharpe's Justice,http://www.filmweb.pl/film/Sprawiedliwo%C5%9B%C4%87+Sharpe%27a-1997-9485,1997,77,553,57277,0000012311,1055,76,Sharpe's Justice,1997
12496,Opętanie - Powrót do domu,Stir of Echoes: The Homecoming,http://www.filmweb.pl/film/Op%C4%99tanie+-+Powr%C3%B3t+do+domu-2007-333050,2007,50,552,60434,0001110001,1352,49,Stir of Echoes: The Homecoming,2007
12497,The Company,,http://www.filmweb.pl/The.Company,2003,65,553,64946,0000112100,4992,62,The Company,2003
12498,Karate na cztery łapy,The Karate Dog,http://www.filmweb.pl/film/Karate+na+cztery+%C5%82apy-2004-103955,2004,51,551,67758,4110000001,1224,28,The Karate Dog,2004
12499,Mów do mnie,Talk To Me,http://www.filmweb.pl/film/M%C3%B3w+do+mnie-2007-325329,2007,74,552,62167,0000012211,8057,74,Talk to Me,2007
12500,Rekin w Wenecji,Shark in Venice,http://www.filmweb.pl/film/Rekin+w+Wenecji-2008-458216,2008,27,551,57253,3210000000,1367,25,Shark in Venice,2008
12501,Wszystko albo nic,Stand and Deliver,http://www.filmweb.pl/film/Wszystko+albo+nic-1988-9739,1988,73,553,60009,0000012211,10927,74,Stand and Deliver,1988
12502,Człowiek orkiestra,L'homme orchestre,http://www.filmweb.pl/film/Cz%C5%82owiek+orkiestra-1900-89264,1900,72,552,35671,0000013200,1156,72,L'homme orchestre,1900
12503,Odznaka,The Badge,http://www.filmweb.pl/film/Odznaka-2002-38212,2002,58,552,63673,0000122100,2637,62,The Badge,2002
12504,Kubuś Puchatek: Czas prezentów,Winnie the Pooh: Seasons of Giving,http://www.filmweb.pl/film/Kubu%C5%9B+Puchatek%3A+Czas+prezent%C3%B3w-1999-154461,1999,76,551,79293,0000012101,423,68,Winnie the Pooh: Seasons of Giving,1999
12505,Ptaki ciernistych krzewów: Stracone lata,The Thorn Birds: The Missing Years,http://www.filmweb.pl/film/Ptaki+ciernistych+krzew%C3%B3w%3A+Stracone+lata-1996-149708,1996,62,548,71944,1000111001,427,63,The Thorn Birds: The Missing Years,1996
12506,Poezja,Shi,http://www.filmweb.pl/film/Poezja-2010-563394,2010,74,549,57448,0000002311,5853,78,Shi,2010
12507,Scenic Route,,http://www.filmweb.pl/film/Scenic+Route-2013-638857,2013,63,548,56046,0000022100,6508,66,Scenic Route,2013
12508,Gorące pragnienie,Une Folle envie,http://www.filmweb.pl/film/Gor%C4%85ce+pragnienie-2011-599637,2011,52,551,76200,0011121000,109,47,Une folle envie,2011
12509,Pokerowa zagrywka,Suicide Kings,http://www.filmweb.pl/film/Pokerowa+zagrywka-1997-9860,1997,73,550,61017,0000013200,20754,70,Suicide Kings,1997
12510,I wszystko jasne,Now You See It...,http://www.filmweb.pl/film/I+wszystko+jasne-2005-217164,2005,67,551,47067,0000111102,1245,64,Now You See It...,2005
12511,Tajemnicza wyspa,Mysterious Island,http://www.filmweb.pl/film/Tajemnicza+wyspa-2005-251319,2005,46,550,45160,1111110000,1453,43,Mysterious Island,2005
12512,Odległa błękitna planeta,The Wild Blue Yonder,http://www.filmweb.pl/film/Odleg%C5%82a+b%C5%82%C4%99kitna+planeta-2005-254139,2005,65,549,72681,0000112101,2464,63,The Wild Blue Yonder,2005
12513,Dragonlance: Smoki schyłku jesieni,Dragonlance: Dragons of Autumn Twilight,http://www.filmweb.pl/film/Dragonlance%3A+Smoki+schy%C5%82ku+jesieni-2008-350121,2008,53,527,18737,1011110001,2573,49,Dragonlance: Dragons of Autumn Twilight,2008
12514,An Adventure In Space And Time,,http://www.filmweb.pl/film/An+Adventure+In+Space+And+Time-2013-664105,2013,79,551,4249,0000001223,3586,84,An Adventure in Space and Time,2013
12515,Drapieżnik wykuty z lodu,Arctic Predator,http://www.filmweb.pl/film/Drapie%C5%BCnik+wykuty+z+lodu-2010-617128,2010,28,550,5164,1121000000,510,32,Arctic Predator,2010
12516,Drenaż mózgu 2,Fuga de cerebros 2,http://www.filmweb.pl/film/Drena%C5%BC+m%C3%B3zgu+2-2011-629055,2011,56,547,23709,0011211000,540,46,Fuga de cerebros 2,2011
12517,Piękna i Bestia,La Belle et la bête,http://www.filmweb.pl/film/Pi%C4%99kna+i+Bestia-1946-35363,1946,75,549,35966,0000001212,16731,80,La belle et la bête,1946
